8, 19599, 0.19414114952087402
16, 8192, 0.19363594055175781
32, 6898, 0.19576311111450195
64, 4002, 0.20374107360839844
128, 3226, 0.25171613693237305
256, 1358, 0.17273092269897461
512, 5, 1.399993896484375E-3
