8, 5, 2.07459926605224609E-2
16, 5, 1.03609561920166016E-2
32, 5, 5.72085380554199219E-3
64, 5, 3.05104255676269531E-3
128, 5, 1.23000144958496094E-3
256, 1597, 0.21267819404602051
512, 3095, 0.21282196044921875
